key,energy,liveliness,tempo,speechiness,acousticness,instrumentalness,time_signature,duration,loudness,valence,danceability,mode,time_signature_confidence,tempo_confidence,key_confidence,mode_confidence,moods,genres
9.0,0.48358599999999996,0.141529,93.539,0.336906,0.201462,0.0,1.0,4.0,309.17333,-11.038,0.382565,0.8287519999999999,0.199,0.134,0.371,0.708,"introspective,funky",rap
8.0,0.7343489999999999,0.31876299999999996,88.183,0.036996,0.00353,0.44068799999999997,0.0,4.0,341.93333,-6.9719999999999995,0.39566399999999996,0.694237,0.677,0.66,0.426,1.0,funky,rap
0.0,0.6823859999999999,0.422742,128.002,0.12070299999999999,0.0035629999999999998,0.00019099999999999998,1.0,4.0,199.59955,-5.967,0.8142969999999999,0.7328049999999999,0.27,0.281,0.921,1.0,"energetic,cocky,visceral,motivational",dance
1.0,0.520258,0.12202199999999999,140.433,0.195934,0.033555999999999996,0.0,0.0,5.0,213.33333,-5.843,0.790746,0.6900259999999999,0.377,0.43,0.196,0.966,funky,rap
2.0,0.9036379999999999,0.09435,113.701,0.061800999999999995,0.27104,0.76241,1.0,5.0,68.53333,-3.421,0.237779,0.38198899999999997,0.14,0.34,0.46900000000000003,0.311,"angsty,rowdy,raw",rock
10.0,0.868211,0.048534,100.481,0.112218,0.039862999999999996,3.4e-05,0.0,4.0,339.24,-9.624,0.333521,0.6626179999999999,0.5740000000000001,0.523,0.212,1.0,"funky,energetic",dance
10.0,0.697147,0.114677,119.996,0.044705999999999996,0.050286,0.5888800000000001,0.0,4.0,488.14667,-9.349,0.64049,0.7445109999999999,0.7010000000000001,0.487,0.8160000000000001,1.0,nocturnal,dance
0.0,0.7453949999999999,0.055049,128.093,0.107498,0.029261,6.500000000000001e-05,1.0,4.0,164.92,-8.206,0.895857,0.746934,0.461,0.431,0.852,1.0,"energetic,cold",rock
0.0,0.482763,0.108637,96.25,0.130195,0.096797,0.013266,1.0,4.0,165.37333,-6.025,0.185223,0.7783859999999999,0.446,0.292,0.437,1.0,rowdy,rap
6.0,0.8398800000000001,0.349991,104.058,0.24068000000000003,0.24396099999999998,1.6000000000000003e-05,0.0,4.0,236.29333,-5.819,0.25751799999999997,0.78307,0.65,0.605,0.591,1.0,"cocky,visceral",rap
2.0,0.40629000000000004,0.126292,79.995,0.035893,0.360029,0.051928999999999996,1.0,4.0,321.26667,-8.139,0.327308,0.341155,0.448,0.632,0.14100000000000001,0.937,"cocky,aggressive,trashy",rock
11.0,0.972812,0.48977899999999996,78.02,0.20373000000000002,5.900000000000001e-05,0.141167,0.0,4.0,254.28,-6.805,0.10990599999999999,0.19832899999999998,0.448,0.194,0.019,0.679,aggressive,rock
3.0,0.911751,0.085321,79.298,0.056054,0.0025900000000000003,0.0,1.0,3.0,334.22667,-2.077,0.459574,0.292384,0.833,0.667,0.017,0.652,rowdy,rock
4.0,0.581122,0.250873,131.87,0.045452,0.466321,0.0,1.0,4.0,172.85333,-8.113,0.430957,0.39480099999999996,0.47000000000000003,0.48,0.093,0.422,mellow,rock
2.0,0.843626,0.145788,129.056,0.030861999999999997,0.032192,4e-06,1.0,4.0,213.56,-8.54,0.9696809999999999,0.594542,0.674,0.35100000000000003,0.786,0.8240000000000001,"warm,happy,sprightly",rock
1.0,0.917634,0.083351,92.751,0.066805,0.37709899999999996,0.009672,0.0,4.0,231.41007,-4.803,0.7148209999999999,0.728896,0.41200000000000003,0.47300000000000003,0.5670000000000001,1.0,"funky,warm",jazz
5.0,0.302732,0.635147,74.877,0.0359,0.957796,0.198649,1.0,3.0,184.88,-13.181,0.19018000000000002,0.18759399999999998,0.357,0.463,0.054,0.5650000000000001,"introspective,sad,lush",jazz
1.0,0.704093,0.043816,128.016,0.067841,0.003186,0.35348599999999997,1.0,4.0,501.4722,-9.5,0.296607,0.814264,0.369,0.41400000000000003,0.86,0.998,"energetic,nocturnal",dance
9.0,0.649096,0.052402,138.479,0.09519799999999999,0.10889499999999999,3e-06,1.0,4.0,227.0,-8.675,0.434432,0.706259,0.40700000000000003,0.46900000000000003,0.866,1.0,cocky,rap
10.0,0.9579529999999999,0.253528,124.977,0.03388,0.005573,0.818931,0.0,4.0,516.13333,-5.721,0.965098,0.657496,0.514,0.514,0.914,0.964,"energetic,cold,nocturnal",dance
0.0,0.306348,0.061200000000000004,133.144,0.039444,0.193958,2e-06,1.0,4.0,173.37333,-17.778,0.577391,0.688758,0.757,0.772,0.558,1.0,trippy,rock
3.0,0.45764000000000005,0.09045199999999999,143.574,0.067069,0.8260029999999999,1e-06,1.0,4.0,217.6781,-6.582,0.735864,0.5730489999999999,0.35100000000000003,0.431,0.076,0.8300000000000001,classy,jazz
11.0,0.570778,0.056728999999999995,96.913,0.239063,0.038145,0.0,0.0,4.0,219.50667,-7.312,0.841687,0.860547,0.62,0.465,0.739,0.642,"funky,mellow",rap
9.0,0.10478499999999999,0.07596399999999999,79.539,0.042976,0.9912949999999999,0.9321600000000001,1.0,4.0,187.32,-22.686,0.44404899999999997,0.36796,0.728,0.5650000000000001,0.055,0.6960000000000001,soothing,jazz
10.0,0.72535,0.07760299999999999,95.928,0.095496,0.09109,0.0,1.0,4.0,200.33333,-5.658,0.646586,0.8918079999999999,0.023,0.006,0.774,0.981,rowdy,rap
0.0,0.177424,0.13230699999999998,86.641,0.036990999999999996,0.260899,0.0,1.0,4.0,248.87147,-20.953,0.294271,0.553852,0.5630000000000001,0.543,0.202,0.997,mellow,rock
5.0,0.48391399999999996,0.23193799999999998,169.94,0.052032999999999996,0.022335999999999998,0.699606,0.0,4.0,315.7059,-10.932,0.101231,0.640811,0.147,0.231,0.5650000000000001,1.0,"seductive,nocturnal,lush",dance
0.0,0.666383,0.07135799999999999,104.033,0.024987,0.075182,1.4e-05,1.0,4.0,288.97333,-9.628,0.562798,0.594996,0.721,0.6950000000000001,0.386,1.0,mellow,rock
7.0,0.034762999999999995,0.121775,66.555,0.09747499999999999,0.955465,0.00109,0.0,4.0,181.30667,-22.026,0.34929899999999997,0.7490359999999999,0.47600000000000003,0.33,0.08,1.0,"sprightly,seductive,nocturnal",jazz
4.0,0.785319,0.102716,88.012,0.121072,0.144844,1.2e-05,0.0,4.0,274.77333,-8.929,0.5844469999999999,0.8521489999999999,0.0,0.065,0.068,1.0,"energetic,rowdy",dance
11.0,0.508575,0.08137599999999999,110.896,0.11488799999999999,0.717299,0.005043,1.0,4.0,229.05333,-10.207,0.9172629999999999,0.870267,0.525,0.393,0.637,1.0,rowdy,rap
5.0,0.526817,0.075594,77.374,0.057510000000000006,0.825755,0.046072999999999996,1.0,4.0,436.62803,-12.423,0.692488,0.36927099999999996,0.07100000000000001,0.28300000000000003,0.084,0.808,"classy,warm",jazz
0.0,0.73689,0.15390399999999999,96.325,0.20904,0.695147,0.0,1.0,4.0,220.33333,-9.144,0.910272,0.640347,0.56,0.663,0.218,0.997,"classy,nocturnal",jazz
6.0,0.8696900000000001,0.27757000000000004,156.316,0.08488799999999999,0.0048189999999999995,0.039110000000000006,1.0,4.0,326.46667,-10.012,0.21897799999999998,0.353744,0.47400000000000003,0.46,0.196,0.7000000000000001,aggressive,rock
9.0,0.7123889999999999,0.162044,123.88,0.111661,0.115115,0.008820999999999999,0.0,4.0,221.41333,-5.844,0.756057,0.9171100000000001,0.394,0.267,0.778,1.0,"energetic,nocturnal",dance
9.0,0.8442179999999999,0.309152,126.053,0.041825999999999995,0.011378,0.000625,0.0,4.0,269.56,-4.538,0.26151,0.538007,0.0,0.019,0.79,1.0,"visceral,trippy,spacey,rowdy",dance
0.0,0.857603,0.633581,125.009,0.251569,0.006810999999999999,0.44367199999999996,1.0,4.0,272.37306,-4.983,0.242753,0.887637,0.558,0.5660000000000001,0.834,1.0,"visceral,motivational",dance
1.0,0.866305,0.085229,106.905,0.18665,0.000743,0.17468799999999998,1.0,4.0,359.49333,-7.641,0.410191,0.73072,0.605,0.468,0.872,0.979,"funky,energetic",dance
9.0,0.860378,0.115659,94.992,0.082116,0.062999,0.00010499999999999999,0.0,4.0,193.28,-4.519,0.535652,0.802049,0.197,0.28400000000000003,0.8160000000000001,1.0,"energetic,rowdy",dance
1.0,0.537335,0.631405,103.757,0.101667,0.068658,0.0,1.0,4.0,315.56,-10.81,0.396211,0.713564,0.636,0.403,0.273,0.979,"energetic,cocky,visceral,sexual",rap
9.0,0.429266,0.028505,123.022,0.086712,0.000721,0.6090059999999999,1.0,4.0,473.59229,-13.258,0.6007800000000001,0.817498,0.483,0.456,0.936,0.909,nocturnal,dance
5.0,0.176506,0.064862,156.658,0.057876,0.989694,0.148454,1.0,4.0,205.50667,-13.152,0.8157300000000001,0.547352,0.463,0.442,0.026000000000000002,0.805,"classy,sprightly",jazz
1.0,0.620965,0.078216,126.995,0.074185,0.002314,0.80922,1.0,4.0,406.57333,-11.883,0.784045,0.780774,0.275,0.307,0.975,1.0,"cold,nocturnal",dance
7.0,0.735707,0.129856,169.863,0.029438,0.000376,0.01668,1.0,4.0,211.29333,-4.971,0.396177,0.383632,0.5660000000000001,0.615,0.229,1.0,mellow,rock
9.0,0.7768269999999999,0.044035,92.008,0.034374999999999996,0.419967,0.0,0.0,4.0,210.94667,-5.989,0.931234,0.7338469999999999,0.625,0.268,0.447,1.0,"energetic,rowdy",dance
0.0,0.812097,0.33818499999999996,80.027,0.048164,0.34909199999999996,0.000149,0.0,4.0,78.2,-6.415,0.38059899999999997,0.7130719999999999,0.379,0.37,0.216,1.0,"cocky,visceral",rap
11.0,0.814172,0.085174,98.956,0.174471,0.070215,0.0,1.0,4.0,229.09746,-6.989,0.35866699999999996,0.750883,0.84,0.671,0.341,1.0,"energetic,celebratory",rap
5.0,0.816507,0.212694,129.975,0.110272,0.00026399999999999997,3e-06,0.0,4.0,226.85333,-6.638,0.6716829999999999,0.590436,0.023,0.273,0.68,1.0,funky,rap
11.0,0.725799,0.294194,171.724,0.26295599999999997,0.077348,0.0,0.0,3.0,224.9937,-4.89,0.738624,0.515214,0.419,0.661,0.223,0.155,"energetic,celebratory",rap
4.0,0.7286849999999999,0.11374899999999999,140.492,0.038453,0.0032949999999999998,0.829229,1.0,4.0,459.36,-6.938,0.20810099999999998,0.279203,0.109,0.369,0.356,0.466,"cocky,angsty,aggressive,visceral",rock
10.0,0.56705,0.39671799999999996,94.421,0.191685,0.262764,0.0,1.0,4.0,204.72,-5.93,0.18476099999999998,0.7020449999999999,0.904,0.778,0.41000000000000003,1.0,"energetic,visceral",rap
11.0,0.635604,0.351502,84.44,0.432871,0.20266399999999998,0.0,0.0,4.0,255.26667,-5.688,0.7485809999999999,0.56233,0.615,0.14,0.256,0.581,"gloomy,rowdy,raw,trashy",rap
7.0,0.196844,0.06844599999999999,112.287,0.043448,0.7316309999999999,0.0,0.0,3.0,254.78667,-19.729,0.4524,0.503943,0.548,0.559,0.14200000000000002,0.368,"introspective,sad,lush",jazz
0.0,0.32734599999999997,0.151049,74.937,0.633726,0.12136699999999999,0.0,1.0,4.0,308.24444,-20.458,0.5717749999999999,0.6690189999999999,0.618,0.553,0.226,0.747,"gloomy,cocky,raw",rap
11.0,0.860919,0.09281299999999999,87.515,0.280435,0.0010789999999999999,6e-06,0.0,4.0,299.33333,-4.314,0.6332749999999999,0.656434,0.586,0.507,0.5660000000000001,1.0,"energetic,cocky,visceral,sexual",rap
7.0,0.5845629999999999,0.08122,93.273,0.310349,0.188375,0.0,1.0,4.0,240.33333,-4.857,0.792692,0.589505,0.0,0.255,0.393,0.932,rowdy,rap
10.0,0.5018009999999999,0.37386199999999997,137.81,0.23940599999999998,0.077775,0.009521,0.0,4.0,324.33333,-12.377,0.7522329999999999,0.8110919999999999,0.534,0.597,0.923,1.0,funky,rap
1.0,0.772996,0.10943000000000001,99.942,0.271634,0.127461,0.0,1.0,4.0,131.50041,-3.32,0.24709000000000003,0.7493609999999999,0.387,0.298,0.228,0.966,"cocky,visceral",dance
6.0,0.963321,0.338487,125.029,0.105849,2e-06,0.8611500000000001,1.0,4.0,572.14667,-7.661,0.08701199999999999,0.212726,0.559,0.46,0.08,0.796,aggressive,rock
1.0,0.529274,0.11853799999999999,201.886,0.316911,0.000699,0.0,1.0,3.0,233.74322,-6.667,0.451405,0.706913,0.9560000000000001,0.89,0.404,0.115,"energetic,motivational",rap
0.0,0.30438299999999996,0.108525,84.872,0.031146,0.934751,0.001593,0.0,5.0,182.54667,-8.358,0.211029,0.24640499999999999,0.34700000000000003,0.432,0.167,0.327,"introspective,sad,lush",jazz
4.0,0.46390299999999995,0.345286,110.535,0.034408999999999995,0.6381479999999999,0.796692,1.0,4.0,331.90621,-14.684,0.551659,0.349191,0.9460000000000001,0.664,0.608,0.9480000000000001,trippy,rock
5.0,0.949097,0.075664,107.214,0.038911999999999995,0.000517,0.000452,1.0,4.0,190.0,-3.594,0.67291,0.251039,0.513,0.47700000000000004,0.447,0.182,angsty,rock
8.0,0.599986,0.09551000000000001,119.967,0.062095,0.002247,0.943727,0.0,4.0,367.50417,-10.850999999999999,0.177952,0.9395209999999999,0.249,0.328,0.596,0.979,"spacey,nocturnal,lush",dance
10.0,0.976281,0.12379799999999999,139.026,0.060966,0.0056229999999999995,0.653407,0.0,4.0,230.37333,-7.28,0.235227,0.539546,0.312,0.461,0.643,1.0,"energetic,cold,visceral",dance
7.0,0.285998,0.643725,130.222,0.059033999999999996,0.604904,0.0,0.0,4.0,184.89574,-9.859,0.650072,0.646625,0.194,0.47900000000000004,0.524,0.598,"classy,nocturnal",jazz
4.0,0.848499,0.11527799999999999,129.516,0.051065,0.001343,1.4e-05,0.0,4.0,207.24,-8.361,0.9721829999999999,0.594247,0.406,0.298,0.806,1.0,sprightly,rock
5.0,0.807483,0.19866899999999998,94.127,0.337829,0.040152,0.00013199999999999998,0.0,4.0,172.24,-5.889,0.284292,0.533979,0.325,0.379,0.264,0.925,hypnotic,rap
1.0,0.9020579999999999,0.278255,176.944,0.21892199999999998,0.11146,1.3000000000000001e-05,0.0,4.0,262.82667,-4.679,0.932255,0.605996,0.39,0.298,0.535,0.887,funky,rap
3.0,0.33026099999999997,0.09183000000000001,176.349,0.032091,0.9163129999999999,0.0,1.0,3.0,158.10667,-8.819,0.44243899999999997,0.33858000000000005,0.589,0.517,0.147,1.0,sprightly,jazz
1.0,0.550895,0.11330000000000001,171.645,0.268167,0.075885,0.0,1.0,4.0,271.14667,-7.333,0.19555000000000003,0.552164,0.194,0.299,0.322,1.0,"energetic,motivational",rap
1.0,0.8256589999999999,0.200559,91.224,0.46240499999999995,0.330978,0.0,1.0,4.0,243.96,-6.4030000000000005,0.7847379999999999,0.612644,0.051000000000000004,0.27,0.329,1.0,"funky,mellow",rap
9.0,0.491417,0.242535,117.224,0.042247,0.662972,0.015106999999999999,0.0,3.0,137.66667,-6.365,0.625126,0.547284,0.23700000000000002,0.185,0.538,0.23600000000000002,sprightly,jazz
4.0,0.4615,0.082158,129.375,0.027972,0.6092879999999999,0.0006100000000000001,1.0,4.0,157.33841,-9.796,0.766485,0.706268,0.719,0.683,0.525,1.0,sad,rock
0.0,0.407829,0.103932,132.367,0.035508,0.429301,0.0038469999999999997,0.0,4.0,678.11143,-10.215,0.428274,0.545578,0.386,0.378,0.317,0.92,"sprightly,seductive,nocturnal",jazz
3.0,0.5300100000000001,0.22469499999999998,127.947,0.043443999999999997,0.93478,0.835884,1.0,4.0,320.97333,-11.849,0.741817,0.5601079999999999,0.358,0.376,0.483,0.752,classy,jazz
0.0,0.976506,0.10729699999999999,131.992,0.064348,0.111581,0.934178,1.0,4.0,218.08181,-4.152,0.248211,0.810952,0.402,0.419,0.812,1.0,"cocky,rowdy",dance
7.0,0.869686,0.154523,140.038,0.054863999999999996,0.003005,0.6309319999999999,1.0,4.0,223.55329,-3.841,0.7021339999999999,0.693039,0.889,0.687,0.659,1.0,visceral,dance
4.0,0.181195,0.112872,89.324,0.043837,0.994614,0.9290800000000001,0.0,4.0,188.42227,-17.662,0.48253199999999996,0.49049699999999996,0.078,0.331,0.198,1.0,sprightly,jazz
4.0,0.301575,0.14074399999999998,93.091,0.235898,0.033575,1.6000000000000003e-05,0.0,4.0,337.96,-15.468,0.6328809999999999,0.806564,0.404,0.335,0.295,1.0,cold,dance
1.0,0.557001,0.12463,98.015,0.19297899999999998,0.17490699999999998,4e-06,1.0,4.0,456.22667,-8.731,0.5067079999999999,0.419504,0.422,0.505,0.299,0.972,cocky,rap
2.0,0.572603,0.076481,81.207,0.143558,0.211283,3e-06,1.0,4.0,177.65333,-8.408,0.868985,0.7801089999999999,0.234,0.371,0.40700000000000003,0.886,"funky,celebratory",rap
11.0,0.87048,0.109066,120.126,0.032775,0.015364,2.4e-05,0.0,4.0,245.41333,-6.275,0.9197759999999999,0.747189,0.40700000000000003,0.366,0.901,1.0,"energetic,celebratory",dance
1.0,0.90322,0.24915099999999998,129.731,0.203516,0.000226,0.8737309999999999,1.0,4.0,195.34667,-6.025,0.5340079999999999,0.534243,0.26,0.363,0.081,0.917,lush,rap
9.0,0.8141459999999999,0.072431,163.977,0.039758999999999996,0.008041999999999999,0.8924759999999999,1.0,4.0,178.6,-7.019,0.9013319999999999,0.539384,0.507,0.58,0.562,1.0,sprightly,rock
2.0,0.020898999999999997,0.088347,73.202,0.045083,0.9936079999999999,0.957124,0.0,4.0,290.0,-28.056,0.08203099999999999,0.28529899999999997,0.424,0.448,0.158,0.628,soothing,jazz
1.0,0.50599,0.147061,93.087,0.24778299999999998,0.056530000000000004,0.0,0.0,4.0,247.64,-9.466,0.483869,0.809647,0.501,0.316,0.587,1.0,funky,rap
5.0,0.819924,0.061590000000000006,90.054,0.057588999999999994,0.121443,0.191723,1.0,4.0,337.98667,-10.154,0.9210400000000001,0.729155,0.49,0.315,0.526,0.9460000000000001,lush,jazz
2.0,0.20535199999999998,0.700965,131.993,0.228875,0.6291519999999999,0.00587,1.0,3.0,372.64,-15.262,0.21147000000000002,0.6912079999999999,0.115,0.275,0.161,0.721,cocky,rap
1.0,0.266922,0.343607,163.4,0.107156,0.40419000000000005,0.919519,1.0,4.0,194.82667,-18.994,0.599725,0.497706,0.227,0.291,0.001,0.683,classy,jazz
6.0,0.919373,0.027333999999999997,131.899,0.11395699999999999,0.000384,7e-06,1.0,4.0,218.89333,-3.675,0.446716,0.562122,0.669,0.678,0.9520000000000001,1.0,aggressive,rock
7.0,0.9699439999999999,0.32490199999999997,99.374,0.056582,0.0028369999999999997,0.000763,1.0,4.0,195.52,-2.074,0.366741,0.473276,0.385,0.648,0.114,1.0,angsty,rock
10.0,0.65803,0.267406,119.265,0.047069,0.440307,0.7822300000000001,0.0,4.0,127.47859,-9.118,0.552917,0.47665399999999997,0.179,0.34600000000000003,0.375,1.0,"atmospheric,nocturnal,lush",jazz
0.0,0.044378,0.45914499999999997,133.442,0.030182999999999998,0.890678,7e-06,1.0,4.0,221.20594,-19.114,0.111787,0.319606,0.43,0.503,0.069,0.874,"classy,nocturnal,lush",jazz
2.0,0.086668,0.6868059999999999,119.807,0.04215000000000001,0.8975789999999999,3.8e-05,1.0,4.0,395.66667,-21.096,0.35189000000000004,0.563174,0.423,0.612,0.34800000000000003,0.929,"classy,sprightly,mellow,lush",jazz
1.0,0.834071,0.14460199999999998,135.09,0.031338,0.462925,4.8e-05,1.0,4.0,193.42667,-9.39,0.90351,0.6132719999999999,1.0,0.758,0.924,1.0,"cocky,aggressive,trashy",rock
7.0,0.8339529999999999,0.10244299999999999,147.993,0.041770999999999996,0.055372,0.7360800000000001,0.0,4.0,180.79955,-8.273,0.59616,0.42986199999999997,0.187,0.256,0.792,1.0,raw,rock
3.0,0.665794,0.072278,122.837,0.048910999999999996,0.053708,0.16516599999999998,0.0,4.0,423.93333,-9.062,0.8845989999999999,0.765654,0.5710000000000001,0.526,0.9530000000000001,1.0,"celebratory,campy,lush",dance
5.0,0.996301,0.39955199999999996,150.01,0.17948000000000003,0.000636,0.24635,0.0,4.0,185.6,-4.854,0.11716199999999999,0.683662,0.425,0.45,0.625,0.8310000000000001,"aggressive,visceral",dance
6.0,0.48528000000000004,0.086659,128.005,0.10835099999999999,0.001176,0.560801,1.0,4.0,274.82558,-7.019,0.054594,0.917669,0.054,0.157,0.9450000000000001,1.0,"visceral,aggressive,rowdy",dance
7.0,0.5272209999999999,0.047640999999999996,82.972,0.253834,0.021504,0.0,1.0,4.0,216.6,-7.237,0.767285,0.787092,0.96,0.777,0.5670000000000001,1.0,"energetic,celebratory",rap
7.0,0.8768579999999999,0.138931,115.963,0.081486,0.13400499999999999,0.087348,1.0,4.0,226.24,-3.392,0.521552,0.6840539999999999,0.166,0.307,0.978,0.991,"celebratory,lush",dance
5.0,0.45197499999999996,0.075671,153.271,0.09539399999999999,0.057416999999999996,1.7000000000000003e-05,0.0,4.0,220.0,-11.52,0.44470499999999996,0.605648,0.131,0.28400000000000003,0.41200000000000003,1.0,"classy,sprightly,mellow,lush",jazz
4.0,0.871045,0.418597,120.722,0.035375,0.022882,0.154587,1.0,4.0,188.56,-8.708,0.119901,0.527278,0.5740000000000001,0.522,0.712,1.0,"cocky,trashy,rowdy",rock
9.0,0.348601,0.731664,135.611,0.041927,0.899721,0.9223779999999999,0.0,4.0,153.70667,-17.782,0.888972,0.563593,0.368,0.41400000000000003,0.8,0.42,sprightly,jazz
10.0,0.252526,0.11341699999999999,73.535,0.06038,0.78676,4e-06,1.0,4.0,360.2346,-10.131,0.233925,0.501331,0.36,0.429,0.202,0.9520000000000001,classy,jazz
11.0,0.520023,0.076679,167.109,0.063568,0.006854,8e-06,0.0,4.0,201.74667,-10.296,0.617779,0.409373,0.767,0.654,0.275,1.0,rowdy,rock
6.0,0.929148,0.069785,127.949,0.09502000000000001,0.00019899999999999999,0.7344700000000001,0.0,4.0,302.84771,-5.257,0.059649,0.46397499999999997,0.057,0.312,0.331,1.0,"visceral,aggressive,rowdy",dance
7.0,0.9332659999999999,0.351525,123.227,0.111538,0.00037799999999999997,0.783358,1.0,4.0,292.22667,-7.966,0.096463,0.501124,0.605,0.546,0.457,1.0,"funky,energetic",dance
6.0,0.8700800000000001,0.09877799999999999,128.42,0.067977,0.000269,0.8146479999999999,1.0,4.0,326.17333,-8.737,0.533874,0.771558,0.11800000000000001,0.434,0.985,1.0,"energetic,nocturnal",dance
1.0,0.8313849999999999,0.583687,97.946,0.186946,0.232734,0.0,1.0,4.0,211.22612,-5.827,0.783689,0.479435,0.383,0.432,0.243,1.0,"cocky,visceral",dance
8.0,0.28950899999999996,0.17062000000000002,109.696,0.062452999999999995,0.530866,0.0,1.0,3.0,173.22667,-12.45,0.459259,0.6528229999999999,0.433,0.502,0.328,0.5760000000000001,"classy,nocturnal,lush",jazz
3.0,0.625541,0.119641,124.879,0.050081999999999995,0.008397,0.410224,0.0,4.0,503.96,-9.14,0.558653,0.731066,0.34900000000000003,0.31,0.753,1.0,nocturnal,dance
11.0,0.9808209999999999,0.677646,197.856,0.17371799999999998,0.09417099999999999,0.045603,0.0,4.0,103.78667,-0.8210000000000001,0.619491,0.342841,0.623,0.589,0.083,1.0,"angsty,rowdy,raw",rock
9.0,0.842811,0.298303,84.562,0.34513000000000005,0.016725,7e-06,0.0,4.0,172.04,-5.26,0.640655,0.779183,0.359,0.186,0.148,1.0,"gloomy,rowdy,raw,trashy",rap
8.0,0.8353879999999999,0.146283,143.943,0.139768,0.003152,6.500000000000001e-05,0.0,4.0,250.5063,-7.377,0.363491,0.48048399999999997,0.44,0.442,0.324,1.0,"aggressive,visceral",dance
4.0,0.712156,0.282315,88.522,0.076921,0.8252700000000001,1e-06,0.0,4.0,134.47918,-3.384,0.545986,0.37648899999999996,0.297,0.296,0.47200000000000003,0.8270000000000001,"funky,nocturnal,mellow",rap
10.0,0.714776,0.12156199999999999,147.914,0.22059399999999998,0.06144000000000001,0.0,0.0,4.0,226.92,-4.982,0.821032,0.677858,0.322,0.389,0.101,0.9410000000000001,"cocky,visceral",rap
2.0,0.6884089999999999,0.058092,100.782,0.106586,0.08090399999999999,9.800000000000001e-05,1.0,4.0,247.73333,-14.935,0.7302029999999999,0.883404,0.296,0.334,0.919,1.0,funky,rap
7.0,0.74002,0.066907,134.01,0.07311000000000001,0.029293999999999997,0.000126,1.0,4.0,232.07955,-7.331,0.527382,0.649251,0.8270000000000001,0.84,0.672,0.97,"energetic,angsty",rock
1.0,0.721046,0.120363,96.139,0.265933,0.068918,0.0014800000000000002,0.0,4.0,319.4,-6.456,0.446134,0.911536,0.781,0.648,0.5710000000000001,1.0,mellow,rap
